 codigo_orgao_superior ;                           nome_orgao_superior                            ; codigo_orgao_solicitante ;                                   nome_orgao_solicitante                                   ;  numero_pcdp  ; localizador ; data_emissao ; data_embarque ; valor_tarifa_comercial ; percentual_desconto_aplicado ; valor_tarifa_governo ; valor_tarifa_embarque ; valor_bilhete ;           companhia_aerea            ; classe_tarifaria ;                                           regra_tarifaria                                            ; no_show ; remarcado ; cancelado ; valor_multas ; valor_reembolso ; diferenca_tarifa ; situacao_bilhete 
304; Ministério da Saúde                                                      ;-111219; Gabinete                                                                                   ; 015428/19-1C  ; QBIAIO      ; 28/06/2019   ; 19/07/2019    ;                 345.00 ;                         3.00 ;               334.65 ;                 32.95 ;        367.60 ; LATAM AIRLINES BRASIL                ; O                ; https://www.latam.com/pt_br/planeje-e-compre/conheca-os-perfis-de-tarifas/tarifas-em-voos-nacionais/ ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
304; Ministério da Saúde                                                      ;240176; Coordenação-Geral de Provisão de Profissionais para Atenção Primária                       ; 015343/19-1C  ; AJJH6U      ; 28/06/2019   ; 02/07/2019    ;                1683.90 ;                         5.00 ;              1599.70 ;                 32.95 ;       1632.65 ; AZUL LINHAS AÉREAS BRASILEIRA        ; G,G,G            ; https://www.voeazul.com.br/para-sua-viagem/informacoes-para-viajar/remarcacao--cancelamento          ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
304; Ministério da Saúde                                                      ;240176; Coordenação-Geral de Provisão de Profissionais para Atenção Primária                       ; 016401/19-1C  ; PB5SJV      ; 16/07/2019   ; 26/08/2019    ;                 743.90 ;                         5.00 ;               706.70 ;                 25.30 ;        732.00 ; AZUL LINHAS AÉREAS BRASILEIRA        ; O,O              ; https://www.voeazul.com.br/para-sua-viagem/informacoes-para-viajar/remarcacao--cancelamento          ; Não     ; Não       ; Sim       ;         0.00 ;           57.98 ;             0.00 ; Cancelado
315; Fundação Oswaldo Cruz                                                    ;4750; Gabinete - GAB-FIOCRUZ                                                                     ; 001844/19     ; MGYCVY      ; 12/06/2019   ; 04/07/2019    ;                 464.90 ;                         3.00 ;               450.95 ;                 32.95 ;        483.90 ; GOL Linhas Aéreas Inteligentes       ; A                ; https://www.voegol.com.br/pt/informacoes/tarifas                                                     ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
315; Fundação Oswaldo Cruz                                                    ;4750; Gabinete - GAB-FIOCRUZ                                                                     ; 001844/19     ; XJN9QC      ; 12/06/2019   ; 02/07/2019    ;                 813.90 ;                         0.00 ;               813.90 ;                 29.49 ;        843.39 ; GOL Linhas Aéreas Inteligentes       ; P                ; https://www.voegol.com.br/pt/informacoes/tarifas                                                     ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
315; Fundação Oswaldo Cruz                                                    ;4750; Gabinete - GAB-FIOCRUZ                                                                     ; 002494/19     ; GRNB3B      ; 18/07/2019   ; 01/09/2019    ;                1148.90 ;                         0.00 ;              1148.90 ;                 31.85 ;       1180.75 ; GOL Linhas Aéreas Inteligentes       ; W                ; https://www.voegol.com.br/pt/informacoes/tarifas                                                     ; Sim     ; Não       ; Não       ;         0.00 ;            0.00 ;             0.00 ; Andamento
315; Fundação Oswaldo Cruz                                                    ;4750; Gabinete - GAB-FIOCRUZ                                                                     ; 002525/19     ; MWQEJN      ; 22/07/2019   ; 01/09/2019    ;                1148.90 ;                         0.00 ;              1148.90 ;                 31.85 ;       1180.75 ; GOL Linhas Aéreas Inteligentes       ; W                ; https://www.voegol.com.br/pt/informacoes/tarifas                                                     ; Sim     ; Não       ; Não       ;         0.00 ;            0.00 ;             0.00 ; Andamento
315; Fundação Oswaldo Cruz                                                    ;15370; Escola Politécnica de Saúde Joaquim Venâncio - EPSJV                                       ; 001330/19     ; JK5T5J      ; 13/05/2019   ; 04/06/2019    ;                 271.90 ;                         3.00 ;               263.74 ;                 32.95 ;        296.69 ; GOL Linhas Aéreas Inteligentes       ; N                ; https://www.voegol.com.br/pt/informacoes/tarifas                                                     ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
315; Fundação Oswaldo Cruz                                                    ;15370; Escola Politécnica de Saúde Joaquim Venâncio - EPSJV                                       ; 001330/19     ; RMGFMG      ; 13/05/2019   ; 04/06/2019    ;                 403.90 ;                         3.00 ;               391.78 ;                 32.95 ;        424.73 ; GOL Linhas Aéreas Inteligentes       ; A                ; https://www.voegol.com.br/pt/informacoes/tarifas                                                     ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
315; Fundação Oswaldo Cruz                                                    ;15370; Escola Politécnica de Saúde Joaquim Venâncio - EPSJV                                       ; 002555/19     ; MSMBFB      ; 23/07/2019   ; 26/08/2019    ;                 193.90 ;                         3.00 ;               188.08 ;                 31.85 ;        219.93 ; GOL Linhas Aéreas Inteligentes       ; N                ; https://www.voegol.com.br/pt/informacoes/tarifas                                                     ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
315; Fundação Oswaldo Cruz                                                    ;15370; Escola Politécnica de Saúde Joaquim Venâncio - EPSJV                                       ; 002555/19     ; ZSRDJS      ; 23/07/2019   ; 27/08/2019    ;                 183.90 ;                         3.00 ;               178.38 ;                 32.95 ;        211.33 ; LATAM AIRLINES BRASIL                ; Q                ; https://www.latam.com/pt_br/planeje-e-compre/conheca-os-perfis-de-tarifas/tarifas-em-voos-nacionais/ ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
-316; Ministério da Justiça                                                    ;-9053; Secretaria Nacional de Segurança Pública                                                   ; 000032/18-15C ; TUWP67      ; 27/04/2018   ; 15/05/2018    ;                 169.00 ;                         3.00 ;               163.93 ;                 28.03 ;        191.96 ; AVIANCA S.A.                         ; P                ; https://www.avianca.com.br/regras-de-tarifas                                                         ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
-316; Ministério da Justiça                                                    ;-9053; Secretaria Nacional de Segurança Pública                                                   ; 000430/18-10C ; FLQYMP      ; 11/05/2018   ; 28/05/2018    ;                 548.90 ;                         8.00 ;               504.98 ;                 28.03 ;        533.01 ; LATAM AIRLINES BRASIL                ; N                ; https://www.latam.com/pt_br/planeje-e-compre/conheca-os-perfis-de-tarifas/tarifas-em-voos-nacionais/ ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
